episode,timestep,reward
433,62208,0.0
435,62496,0.0
437,62784,0.0
439,63072,0.0
441,63360,0.0
443,63648,0.0
445,63936,0.0
447,64224,0.0
449,64512,0.0
451,64800,0.0
453,65088,0.0
455,65376,0.0
457,65664,0.0
459,65952,0.0
461,66240,0.0
463,66528,0.0
465,66816,0.0
467,67104,0.0
469,67392,0.0
471,67680,0.0
474,67968,0.2542
476,68256,0.0
478,68544,0.0
480,68832,0.0
482,69120,0.0
484,69408,0.0
486,69696,0.0
488,69984,0.0
490,70272,0.0
492,70560,0.3625
494,70848,0.0
496,71136,0.0
498,71424,0.0
500,71712,0.1344
502,72000,0.0
504,72288,0.0
506,72576,0.0
508,72864,0.0
510,73152,0.0
512,73440,0.0
514,73728,0.0
516,74016,0.0
518,74304,0.0
521,74592,0.0729
523,74880,0.0
525,75168,0.0
527,75456,0.0
529,75744,0.0
531,76032,0.0
533,76320,0.0
535,76608,0.0
537,76896,0.0
539,77184,0.0
541,77472,0.0
543,77760,0.0
545,78048,0.0
547,78336,0.0
549,78624,0.0
551,78912,0.0
553,79200,0.0
555,79488,0.0
557,79776,0.0
559,80064,0.0
561,80352,0.0
563,80640,0.0
565,80928,0.0
567,81216,0.0
569,81504,0.0
571,81792,0.0
573,82080,0.0
575,82368,0.0
577,82656,0.0
579,82944,0.0
581,83232,0.0
583,83520,0.0
585,83808,0.0
587,84096,0.1312
589,84384,0.0
591,84672,0.0
593,84960,0.0
595,85248,0.0
597,85536,0.0
599,85824,0.0
601,86112,0.0
603,86400,0.0
605,86688,0.0
607,86976,0.0
609,87264,0.0
611,87552,0.0
613,87840,0.0
615,88128,0.0
617,88416,0.0
619,88704,0.0
621,88992,0.0
623,89280,0.0
625,89568,0.0
627,89856,0.0
629,90144,0.0
631,90432,0.0
633,90720,0.0
635,91008,0.0
637,91296,0.0
639,91584,0.0
641,91872,0.0
643,92160,0.0
645,92448,0.0
647,92736,0.0
649,93024,0.0
651,93312,0.0
653,93600,0.0
655,93888,0.0
657,94176,0.0
659,94464,0.0
661,94752,0.0
663,95040,0.0
665,95328,0.0
667,95616,0.0
669,95904,0.0
671,96192,0.0
673,96480,0.0
675,96768,0.0
677,97056,0.0
679,97344,0.0
681,97632,0.0
683,97920,0.0
685,98208,0.0
687,98496,0.0
689,98784,0.0
691,99072,0.0
693,99360,0.0
695,99648,0.0
697,99936,0.0
699,100224,0.0
701,100512,0.0
703,100800,0.0
705,101088,0.0
707,101376,0.0
709,101664,0.0
711,101952,0.0
713,102240,0.0
715,102528,0.0
717,102816,0.0
719,103104,0.0
721,103392,0.0
723,103680,0.0
725,103968,0.0
727,104256,0.0
729,104544,0.2406
731,104832,0.0
733,105120,0.0
735,105408,0.0
737,105696,0.0
739,105984,0.0
741,106272,0.0
743,106560,0.0
745,106848,0.0
747,107136,0.0
749,107424,0.0
751,107712,0.0
753,108000,0.0
755,108288,0.0
757,108576,0.0
759,108864,0.0
761,109152,0.0
763,109440,0.0
765,109728,0.0
767,110016,0.0
769,110304,0.1562
772,110592,0.2604
774,110880,0.0
776,111168,0.0
778,111456,0.0
780,111744,0.0
782,112032,0.0
784,112320,0.0
787,112608,0.2583
789,112896,0.0
791,113184,0.0
793,113472,0.0
795,113760,0.0
797,114048,0.0
799,114336,0.0
801,114624,0.0
803,114912,0.0
805,115200,0.0
807,115488,0.0
809,115776,0.0
811,116064,0.0
813,116352,0.0
815,116640,0.0
817,116928,0.0
819,117216,0.0
821,117504,0.0
823,117792,0.3094
826,118080,0.1271
828,118368,0.0
830,118656,0.0
832,118944,0.1844
834,119232,0.0
836,119520,0.0
838,119808,0.2062
840,120096,0.0
842,120384,0.0
844,120672,0.0
846,120960,0.0
848,121248,0.0
850,121536,0.0
852,121824,0.0
854,122112,0.0
856,122400,0.0
858,122688,0.0
861,122976,0.0854
863,123264,0.0
865,123552,0.0
867,123840,0.0
869,124128,0.0
871,124416,0.0
873,124704,0.3594
875,124992,0.0
877,125280,0.0
879,125568,0.0
881,125856,0.0
883,126144,0.0
885,126432,0.0
887,126720,0.0
889,127008,0.0
891,127296,0.0
893,127584,0.0
895,127872,0.0
897,128160,0.0
899,128448,0.0
901,128736,0.0
903,129024,0.0
906,129312,0.1187
908,129600,0.0
910,129888,0.0
912,130176,0.2531
914,130464,0.0
916,130752,0.0
918,131040,0.0
920,131328,0.0
922,131616,0.0
924,131904,0.0
926,132192,0.0
928,132480,0.0
930,132768,0.0
932,133056,0.0
934,133344,0.125
936,133632,0.0
939,133920,0.1375
941,134208,0.0
943,134496,0.0
945,134784,0.0
947,135072,0.0
949,135360,0.0
951,135648,0.0
953,135936,0.0
955,136224,0.0
957,136512,0.0
959,136800,0.0
961,137088,0.0
963,137376,0.0
965,137664,0.0
967,137952,0.0
969,138240,0.0
971,138528,0.0
973,138816,0.0
975,139104,0.0
977,139392,0.0
979,139680,0.0
981,139968,0.0
983,140256,0.4562
985,140544,0.0
987,140832,0.0
989,141120,0.0
991,141408,0.0
993,141696,0.0
995,141984,0.0
997,142272,0.0
999,142560,0.0
1001,142848,0.0
1003,143136,0.0
1005,143424,0.0
1007,143712,0.0
1009,144000,0.0
1011,144288,0.0
1013,144576,0.0
1015,144864,0.0
1017,145152,0.0
1020,145440,0.2812
1022,145728,0.0
1024,146016,0.1
1026,146304,0.0
1029,146592,0.1375
1031,146880,0.0
1033,147168,0.4219
1035,147456,0.0
1037,147744,0.0
1039,148032,0.0
1041,148320,0.0
1043,148608,0.0
1045,148896,0.0
1047,149184,0.0
1049,149472,0.0
1051,149760,0.0
1053,150048,0.0
1055,150336,0.0
1057,150624,0.0
1059,150912,0.0
1061,151200,0.0
1063,151488,0.0
1065,151776,0.0
1067,152064,0.0
1069,152352,0.0
1072,152640,0.1729
1074,152928,0.0
1076,153216,0.0
1078,153504,0.0
1081,153792,0.4208
1083,154080,0.0
1085,154368,0.0
1087,154656,0.0
1089,154944,0.0
1091,155232,0.0
1093,155520,0.0
1095,155808,0.0
1097,156096,0.2125
1099,156384,0.0
1101,156672,0.0
1103,156960,0.0
1105,157248,0.0
1107,157536,0.0
1110,157824,0.1187
1112,158112,0.0
1114,158400,0.0
1116,158688,0.0
1118,158976,0.0
1120,159264,0.0
1122,159552,0.225
1124,159840,0.0
1126,160128,0.0
1128,160416,0.0
1130,160704,0.0
1132,160992,0.0
1134,161280,0.0
1136,161568,0.0
1138,161856,0.0
1140,162144,0.1688
1142,162432,0.0
1144,162720,0.0
1146,163008,0.0
1148,163296,0.0
1150,163584,0.0
1152,163872,0.0
1154,164160,0.0
1156,164448,0.0
1158,164736,0.0
1160,165024,0.0
1162,165312,0.0
1164,165600,0.0
1166,165888,0.0
1168,166176,0.0
1170,166464,0.0
1172,166752,0.0
1174,167040,0.0
1176,167328,0.0
1178,167616,0.0
1180,167904,0.0
1182,168192,0.0
1184,168480,0.0
1186,168768,0.0
1188,169056,0.0
1190,169344,0.0
1192,169632,0.0
1194,169920,0.0
1197,170208,0.1854
1199,170496,0.0
1201,170784,0.0
1203,171072,0.0
1205,171360,0.0
1207,171648,0.0
1209,171936,0.3344
1211,172224,0.0
1213,172512,0.0
1216,172800,0.2542
1218,173088,0.0
1220,173376,0.0
1222,173664,0.0
1224,173952,0.0
1226,174240,0.0
1228,174528,0.0
1230,174816,0.0
1232,175104,0.0
1234,175392,0.0
1236,175680,0.0
1238,175968,0.0
1240,176256,0.0
1242,176544,0.0
1245,176832,0.1354
1247,177120,0.0
1249,177408,0.0
1251,177696,0.1812
1253,177984,0.0
1255,178272,0.0
1257,178560,0.0
1259,178848,0.1437
1261,179136,0.0
1263,179424,0.0
1265,179712,0.0
1268,180000,0.2437
1270,180288,0.0
1272,180576,0.0
1274,180864,0.0
1276,181152,0.0
1278,181440,0.0
1280,181728,0.0
1282,182016,0.1875
1284,182304,0.2219
1286,182592,0.0
1288,182880,0.0
1290,183168,0.0
1292,183456,0.0
1294,183744,0.0
1296,184032,0.0
1298,184320,0.0
1300,184608,0.0
1302,184896,0.0
1304,185184,0.0
1308,185472,0.3422
1310,185760,0.0
1312,186048,0.0
1314,186336,0.0
1316,186624,0.0
1318,186912,0.1969
1320,187200,0.0969
1322,187488,0.0
1324,187776,0.0
1327,188064,0.2417
1329,188352,0.0
1331,188640,0.0
1333,188928,0.0
1335,189216,0.0
1337,189504,0.0
1339,189792,0.0
1341,190080,0.0
1343,190368,0.0
1345,190656,0.0
1347,190944,0.0
1349,191232,0.0
1351,191520,0.0
1353,191808,0.0
1355,192096,0.0
1357,192384,0.0
1359,192672,0.0
1361,192960,0.0
1363,193248,0.0
1365,193536,0.2281
1367,193824,0.0
1370,194112,0.1458
1372,194400,0.0
1374,194688,0.2656
1376,194976,0.0812
1378,195264,0.0
1380,195552,0.0
1382,195840,0.0
1384,196128,0.0
1386,196416,0.0
1388,196704,0.0
1391,196992,0.1604
1393,197280,0.0
1395,197568,0.5156
1397,197856,0.0
1400,198144,0.0792
1402,198432,0.0
1404,198720,0.0
1406,199008,0.0
1408,199296,0.0
1410,199584,0.0
1412,199872,0.0
1414,200160,0.0
1416,200448,0.0
1418,200736,0.0
1420,201024,0.0
1422,201312,0.0
1424,201600,0.1344
1426,201888,0.0
1428,202176,0.0
1430,202464,0.0
1432,202752,0.1344
1434,203040,0.0
1436,203328,0.0
1438,203616,0.0
1441,203904,0.1792
1443,204192,0.0
1445,204480,0.3438
1448,204768,0.1396
1450,205056,0.0
1452,205344,0.0
1454,205632,0.0
1456,205920,0.0
1458,206208,0.0
1460,206496,0.0
1462,206784,0.0
1464,207072,0.1875
1466,207360,0.0
1468,207648,0.0
1470,207936,0.0
1472,208224,0.0
1475,208512,0.2667
1477,208800,0.0
1479,209088,0.1562
1481,209376,0.0
1483,209664,0.3156
1486,209952,0.2479
1488,210240,0.0
1490,210528,0.1625
1492,210816,0.0
1494,211104,0.0
1496,211392,0.0
1499,211680,0.2625
1501,211968,0.0
1504,212256,0.2396
1506,212544,0.0
1508,212832,0.0
1510,213120,0.0
1512,213408,0.0
1514,213696,0.0
1516,213984,0.0969
1518,214272,0.0
1520,214560,0.2594
1522,214848,0.0
1525,215136,0.1146
1527,215424,0.2375
1530,215712,0.4229
1532,216000,0.0
1535,216288,0.1312
1537,216576,0.0
1539,216864,0.0
1541,217152,0.1625
1543,217440,0.0
1545,217728,0.275
1548,218016,0.1208
1550,218304,0.1219
1552,218592,0.0
1554,218880,0.0
1556,219168,0.0
1558,219456,0.0
1560,219744,0.0
1562,220032,0.0
1565,220320,0.3125
1567,220608,0.0
1569,220896,0.0
1572,221184,0.4333
1575,221472,0.4104
1578,221760,0.3542
1580,222048,0.0
1582,222336,0.0
1584,222624,0.0
1586,222912,0.0
1588,223200,0.0
1590,223488,0.2375
1593,223776,0.2667
1595,224064,0.0
1598,224352,0.3062
1600,224640,0.0
1603,224928,0.3375
1605,225216,0.0
1607,225504,0.0
1609,225792,0.0
1611,226080,0.0
1613,226368,0.0
1615,226656,0.0
1617,226944,0.0
1619,227232,0.0
1621,227520,0.0
1624,227808,0.2063
1626,228096,0.0
1628,228384,0.0
1631,228672,0.55
1633,228960,0.0
1635,229248,0.0
1637,229536,0.0
1639,229824,0.0
1641,230112,0.0
1643,230400,0.0
1646,230688,0.2833
1648,230976,0.2031
1650,231264,0.0906
1652,231552,0.0
1655,231840,0.1417
1657,232128,0.3438
1660,232416,0.2646
1663,232704,0.275
1665,232992,0.0656
1667,233280,0.0
1669,233568,0.0
1671,233856,0.1469
1673,234144,0.0594
1677,234432,0.6328
1679,234720,0.0
1681,235008,0.0
1685,235296,0.3625
1687,235584,0.0
1689,235872,0.0
1691,236160,0.0
1693,236448,0.2031
1696,236736,0.2063
1698,237024,0.0
1700,237312,0.325
1703,237600,0.1375
1705,237888,0.0
1707,238176,0.0
1709,238464,0.3781
1711,238752,0.0
1713,239040,0.0
1716,239328,0.1229
1718,239616,0.2125
1720,239904,0.2438
1722,240192,0.0
1725,240480,0.1958
1727,240768,0.0
1730,241056,0.3604
1732,241344,0.0
1734,241632,0.0
1736,241920,0.0
1739,242208,0.3271
1741,242496,0.1937
1743,242784,0.0
1746,243072,0.2292
1748,243360,0.3406
1750,243648,0.0
1754,243936,0.3047
1756,244224,0.2594
1758,244512,0.0
1760,244800,0.3344
1763,245088,0.0729
1765,245376,0.3469
1768,245664,0.2292
1770,245952,0.0
1772,246240,0.0
1774,246528,0.0
1776,246816,0.0
1778,247104,0.2469
1780,247392,0.0
1782,247680,0.0
1784,247968,0.0
1786,248256,0.0
1789,248544,0.1146
1791,248832,0.4125
1793,249120,0.0
1796,249408,0.3188
1799,249696,0.2375
1801,249984,0.0844
1803,250272,0.0
1805,250560,0.0
1807,250848,0.0
1809,251136,0.2844
1812,251424,0.1625
1815,251712,0.4708
1817,252000,0.0
1820,252288,0.2229
1822,252576,0.0
1824,252864,0.0
1826,253152,0.0
1828,253440,0.0
1830,253728,0.0875
1832,254016,0.0
1834,254304,0.0
1836,254592,0.0
1838,254880,0.0
1840,255168,0.0
1842,255456,0.0
1844,255744,0.0
1847,256032,0.1958
1849,256320,0.1969
1851,256608,0.0
1853,256896,0.0
1855,257184,0.3094
1857,257472,0.0
1860,257760,0.1833
1862,258048,0.0
1864,258336,0.1375
1866,258624,0.0
1868,258912,0.0
1870,259200,0.0
1872,259488,0.05
1875,259776,0.3687
1877,260064,0.0
1879,260352,0.0
1882,260640,0.1813
1884,260928,0.0594
1886,261216,0.1437
1888,261504,0.0
1891,261792,0.3542
1893,262080,0.0
1895,262368,0.1906
1897,262656,0.0
1899,262944,0.0
1901,263232,0.0
1903,263520,0.0
1905,263808,0.2344
1907,264096,0.0
1909,264384,0.0
1912,264672,0.25
1915,264960,0.3146
1917,265248,0.0
1919,265536,0.0
1921,265824,0.0
1923,266112,0.0
1925,266400,0.0
1927,266688,0.0
1929,266976,0.0
1931,267264,0.0
1933,267552,0.0
1935,267840,0.2281
1937,268128,0.0969
1939,268416,0.0
1941,268704,0.0
1944,268992,0.2687
1946,269280,0.0
1949,269568,0.1312
1951,269856,0.0844
1953,270144,0.0625
1955,270432,0.2031
1957,270720,0.0
1959,271008,0.0
1961,271296,0.0
1964,271584,0.1833
1966,271872,0.1063
1968,272160,0.0
1970,272448,0.0
1972,272736,0.0656
1974,273024,0.2562
1977,273312,0.15
1979,273600,0.1094
1981,273888,0.2781
1983,274176,0.0
1985,274464,0.0
1988,274752,0.2021
1990,275040,0.2969
1993,275328,0.225
1995,275616,0.0
1998,275904,0.2437
2000,276192,0.1906
2003,276480,0.2229
2005,276768,0.3625
2007,277056,0.0
2009,277344,0.0
2012,277632,0.2021
2014,277920,0.1188
2017,278208,0.2896
2019,278496,0.0
2021,278784,0.0
2023,279072,0.0
2025,279360,0.3719
2028,279648,0.0833
2030,279936,0.0
2033,280224,0.4333
2036,280512,0.325
2038,280800,0.0
2040,281088,0.0
2042,281376,0.0
2044,281664,0.0
2046,281952,0.0
2048,282240,0.0
2050,282528,0.15
2052,282816,0.2219
2054,283104,0.0
2057,283392,0.2396
2059,283680,0.0
2061,283968,0.0
2063,284256,0.0
2065,284544,0.0
2067,284832,0.0
2070,285120,0.2083
2072,285408,0.0
2074,285696,0.3406
2076,285984,0.1344
2078,286272,0.0
2081,286560,0.2521
2084,286848,0.2083
2086,287136,0.0
2088,287424,0.3937
2091,287712,0.2521
2093,288000,0.0
2096,288288,0.25
2098,288576,0.2375
2101,288864,0.1542
2103,289152,0.2406
2105,289440,0.0
2107,289728,0.0
2109,290016,0.0
2113,290304,0.4609
2115,290592,0.3125
2118,290880,0.1646
2120,291168,0.0
2122,291456,0.0
2124,291744,0.0
2127,292032,0.3833
2129,292320,0.2938
2131,292608,0.0656
2133,292896,0.0875
2136,293184,0.2417
2138,293472,0.0
2140,293760,0.0
2143,294048,0.2125
2145,294336,0.0
2147,294624,0.3844
2149,294912,0.0
2151,295200,0.0
2153,295488,0.0
2156,295776,0.2271
2158,296064,0.0
2160,296352,0.0
2162,296640,0.1031
2164,296928,0.0
2166,297216,0.0
2168,297504,0.0
2171,297792,0.3667
2173,298080,0.0
2175,298368,0.0
2177,298656,0.0
2182,298944,0.555
2184,299232,0.0
2187,299520,0.2938
2190,299808,0.5812
2192,300096,0.0
2196,300384,0.3609
2199,300672,0.2917
2201,300960,0.0
2203,301248,0.0
2205,301536,0.3063
2207,301824,0.0
2210,302112,0.2687
2212,302400,0.0
2214,302688,0.2719
2217,302976,0.1125
2220,303264,0.3
2222,303552,0.0
2224,303840,0.0
2226,304128,0.2094
2229,304416,0.4896
2231,304704,0.0
2233,304992,0.0
2236,305280,0.2938
2238,305568,0.0
2241,305856,0.1687
2243,306144,0.5062
2246,306432,0.2646
2248,306720,0.0
2250,307008,0.0
2252,307296,0.0
2255,307584,0.2479
2258,307872,0.4688
2260,308160,0.0
2263,308448,0.1854
2266,308736,0.4729
2268,309024,0.2062
2270,309312,0.0
2274,309600,0.4078
2278,309888,0.4188
2281,310176,0.4604
2283,310464,0.0
2285,310752,0.0
2287,311040,0.0
2289,311328,0.2
2296,311616,0.6366
2298,311904,0.0
2300,312192,0.2969
2304,312480,0.4031
2307,312768,0.3833
2312,313056,0.645
2314,313344,0.0
2316,313632,0.0
2318,313920,0.0
2320,314208,0.0
2323,314496,0.5146
2327,314784,0.4156
2329,315072,0.0
2332,315360,0.4479
2335,315648,0.2521
2337,315936,0.0
2339,316224,0.0
2341,316512,0.0
2343,316800,0.3531
2345,317088,0.0
2347,317376,0.0
2352,317664,0.4487
2356,317952,0.6141
2359,318240,0.5104
2362,318528,0.1896
2365,318816,0.2958
2367,319104,0.0
2369,319392,0.1969
2372,319680,0.1625
2374,319968,0.0
2376,320256,0.0
2379,320544,0.5583
2381,320832,0.0
2384,321120,0.1292
2386,321408,0.0
2389,321696,0.3646
2391,321984,0.0
2393,322272,0.0
2395,322560,0.1063
2398,322848,0.4604
2402,323136,0.4281
2404,323424,0.1406
2407,323712,0.2917
2409,324000,0.4406
2412,324288,0.2458
2415,324576,0.3
2418,324864,0.4021
2420,325152,0.1531
2423,325440,0.175
2426,325728,0.4729
2428,326016,0.0
2432,326304,0.4453
2435,326592,0.35
2437,326880,0.3875
2439,327168,0.0
2442,327456,0.2875
2445,327744,0.4062
2448,328032,0.275
2451,328320,0.275
2453,328608,0.0
2455,328896,0.0
2458,329184,0.2854
2460,329472,0.0
2463,329760,0.2542
2465,330048,0.0
2467,330336,0.4344
2470,330624,0.1271
2472,330912,0.0
2474,331200,0.4094
2477,331488,0.1792
2479,331776,0.2719
2483,332064,0.3484
2485,332352,0.0
2487,332640,0.4125
2489,332928,0.0
2492,333216,0.2521
2494,333504,0.0
2497,333792,0.2125
2500,334080,0.3187
2502,334368,0.0
2504,334656,0.0
2506,334944,0.0
2509,335232,0.3813
2511,335520,0.1531
2513,335808,0.0
2515,336096,0.0
2517,336384,0.2156
2519,336672,0.0
2522,336960,0.1854
2524,337248,0.0
2526,337536,0.0
2529,337824,0.2875
2531,338112,0.0
2533,338400,0.0
2535,338688,0.3844
2537,338976,0.0
2539,339264,0.0
2541,339552,0.0
2544,339840,0.2417
2546,340128,0.2
2549,340416,0.1083
2551,340704,0.0
2554,340992,0.4375
2556,341280,0.3625
2558,341568,0.0
2560,341856,0.0
2562,342144,0.0
2565,342432,0.2437
2568,342720,0.2812
2570,343008,0.0
2572,343296,0.0
2575,343584,0.2479
2577,343872,0.0
2579,344160,0.1812
2581,344448,0.1719
2583,344736,0.0
2586,345024,0.1875
2588,345312,0.3656
2590,345600,0.0
2594,345888,0.3469
2596,346176,0.0
2598,346464,0.0
2600,346752,0.0
2602,347040,0.0
2604,347328,0.0
2606,347616,0.0
2608,347904,0.0
2610,348192,0.0
2612,348480,0.0
2614,348768,0.275
2616,349056,0.0
2620,349344,0.3609
2622,349632,0.0
2626,349920,0.5625
2628,350208,0.2375
2631,350496,0.2646
2633,350784,0.0
2635,351072,0.0
2637,351360,0.0
2639,351648,0.0
2641,351936,0.2438
2643,352224,0.0
2645,352512,0.0
2647,352800,0.0
2649,353088,0.0
2651,353376,0.0
2653,353664,0.0
2655,353952,0.0656
2657,354240,0.0
2659,354528,0.0
2661,354816,0.0
2663,355104,0.0
2665,355392,0.0
2668,355680,0.2771
2670,355968,0.0
2672,356256,0.1125
2674,356544,0.0
2676,356832,0.0
2678,357120,0.0
2680,357408,0.0
2682,357696,0.0719
2684,357984,0.0
2687,358272,0.0708
2689,358560,0.0
2691,358848,0.0
2693,359136,0.0
2695,359424,0.0
2697,359712,0.0
2699,360000,0.0
2701,360288,0.3406
2703,360576,0.0
2705,360864,0.0
2707,361152,0.0
2709,361440,0.0
2711,361728,0.0
2713,362016,0.0
2715,362304,0.0
2718,362592,0.2729
2720,362880,0.0625
2722,363168,0.0
2724,363456,0.0
2726,363744,0.2594
2728,364032,0.0
2730,364320,0.0
2733,364608,0.1479
2735,364896,0.0
2737,365184,0.3219
2740,365472,0.2104
2742,365760,0.0
2744,366048,0.0
2747,366336,0.2583
2749,366624,0.2375
2752,366912,0.2521
2754,367200,0.1656
2757,367488,0.2625
2759,367776,0.0
2761,368064,0.2625
2763,368352,0.0
2765,368640,0.0
2767,368928,0.0
2770,369216,0.075
2772,369504,0.3281
2774,369792,0.0
2776,370080,0.0
2779,370368,0.1438
2781,370656,0.0
2784,370944,0.3708
2786,371232,0.1812
2788,371520,0.0
2790,371808,0.0
2792,372096,0.0
2795,372384,0.4438
2797,372672,0.0
2800,372960,0.225
2802,373248,0.0
2804,373536,0.0
2806,373824,0.0
2808,374112,0.0
2811,374400,0.3167
2813,374688,0.0
2815,374976,0.4094
2819,375264,0.4031
2822,375552,0.3812
2824,375840,0.0812
2826,376128,0.0
2828,376416,0.0
2830,376704,0.0
2832,376992,0.0
2834,377280,0.0
2837,377568,0.4208
2839,377856,0.0
2841,378144,0.0
2843,378432,0.0531
2845,378720,0.0
2847,379008,0.0
2850,379296,0.1646
2852,379584,0.0
2854,379872,0.3375
2856,380160,0.0
2858,380448,0.0
2860,380736,0.1125
2862,381024,0.0
2864,381312,0.0
2866,381600,0.0
2868,381888,0.0
2871,382176,0.2312
2873,382464,0.0
2876,382752,0.2896
2878,383040,0.0
2880,383328,0.0
2882,383616,0.15
2884,383904,0.0
2886,384192,0.0
2888,384480,0.0
2891,384768,0.2167
2893,385056,0.0
2895,385344,0.0
2897,385632,0.0
2899,385920,0.0
2901,386208,0.0
2903,386496,0.0
2905,386784,0.2
2907,387072,0.0
2909,387360,0.0
2911,387648,0.0
2913,387936,0.0
2915,388224,0.0
2917,388512,0.0
2919,388800,0.0
2922,389088,0.2979
2925,389376,0.3146
2927,389664,0.3187
2930,389952,0.2604
2932,390240,0.0719
2934,390528,0.0
2937,390816,0.2563
2940,391104,0.3771
2942,391392,0.0
2945,391680,0.2917
2949,391968,0.6
2952,392256,0.2625
2954,392544,0.075
2957,392832,0.3042
2959,393120,0.0
2961,393408,0.2156
2964,393696,0.2917
2966,393984,0.0
2969,394272,0.3833
2971,394560,0.1531
2975,394848,0.3469
2978,395136,0.4875
2980,395424,0.0
2983,395712,0.2
2985,396000,0.2594
2987,396288,0.0
2989,396576,0.0
2991,396864,0.0
2993,397152,0.0
2996,397440,0.1812
2998,397728,0.2562
3001,398016,0.2
3004,398304,0.4
3006,398592,0.2938
3008,398880,0.0
3011,399168,0.1625
3014,399456,0.4
3017,399744,0.325
3020,400032,0.4583
3023,400320,0.5375
3025,400608,0.0
3029,400896,0.3422
3031,401184,0.0
3033,401472,0.1469
3035,401760,0.0
3037,402048,0.3344
3040,402336,0.2542
3042,402624,0.0
3045,402912,0.4062
3047,403200,0.0
3049,403488,0.0
3051,403776,0.0
3053,404064,0.0
3055,404352,0.1531
3058,404640,0.0417
3060,404928,0.0
3062,405216,0.0
3064,405504,0.0
3066,405792,0.2906
3068,406080,0.0
3070,406368,0.1344
3072,406656,0.0
3074,406944,0.0
