episode,timestep,reward
433,62208,0.0
435,62496,0.0
437,62784,0.0
439,63072,0.0
441,63360,0.2438
444,63648,0.0917
446,63936,0.0
448,64224,0.0
450,64512,0.0
452,64800,0.0
454,65088,0.0
456,65376,0.0
458,65664,0.0
460,65952,0.0
462,66240,0.0
464,66528,0.0
466,66816,0.0
468,67104,0.0
470,67392,0.0
472,67680,0.0
474,67968,0.0
476,68256,0.0
478,68544,0.0
480,68832,0.0
482,69120,0.0
484,69408,0.0
486,69696,0.0
488,69984,0.0
490,70272,0.0
492,70560,0.0
494,70848,0.0
496,71136,0.0
498,71424,0.0
500,71712,0.2188
502,72000,0.0
504,72288,0.0
506,72576,0.0
508,72864,0.0
510,73152,0.0
512,73440,0.0
514,73728,0.2594
516,74016,0.0
518,74304,0.0
520,74592,0.0
522,74880,0.0
524,75168,0.0
526,75456,0.0
528,75744,0.0
530,76032,0.0
532,76320,0.0
536,76608,0.3156
538,76896,0.0
540,77184,0.0
542,77472,0.0
544,77760,0.0
546,78048,0.0
548,78336,0.0
550,78624,0.0
552,78912,0.0
554,79200,0.0
556,79488,0.0
558,79776,0.0
560,80064,0.0
562,80352,0.0
564,80640,0.0
566,80928,0.0
568,81216,0.0
570,81504,0.0
572,81792,0.0
574,82080,0.0
576,82368,0.0
578,82656,0.0
580,82944,0.0
582,83232,0.1812
584,83520,0.0
586,83808,0.0
588,84096,0.0
590,84384,0.0
592,84672,0.0
594,84960,0.0
596,85248,0.0
598,85536,0.0
600,85824,0.2938
602,86112,0.0
604,86400,0.0
606,86688,0.0
608,86976,0.0
611,87264,0.2354
613,87552,0.0
615,87840,0.0
617,88128,0.0
619,88416,0.0
622,88704,0.2521
624,88992,0.1469
626,89280,0.0
628,89568,0.0
630,89856,0.0
632,90144,0.0
634,90432,0.0
636,90720,0.0
638,91008,0.0
640,91296,0.0
642,91584,0.0
644,91872,0.0
646,92160,0.0
648,92448,0.2406
650,92736,0.0
653,93024,0.15
655,93312,0.0
657,93600,0.0
659,93888,0.0
661,94176,0.1125
663,94464,0.0
665,94752,0.0
667,95040,0.0
669,95328,0.0
671,95616,0.0
673,95904,0.0
675,96192,0.1844
678,96480,0.3937
681,96768,0.3646
683,97056,0.0562
685,97344,0.0
688,97632,0.2896
690,97920,0.0
693,98208,0.2771
695,98496,0.1531
697,98784,0.0
699,99072,0.0
701,99360,0.0
704,99648,0.3
707,99936,0.2396
709,100224,0.2812
711,100512,0.0
713,100800,0.0
715,101088,0.0
717,101376,0.0
720,101664,0.275
722,101952,0.0
724,102240,0.0
727,102528,0.3188
729,102816,0.1344
731,103104,0.3187
735,103392,0.3531
737,103680,0.3
739,103968,0.0
741,104256,0.0
744,104544,0.2354
746,104832,0.0
748,105120,0.125
751,105408,0.2521
753,105696,0.0
755,105984,0.0
757,106272,0.0
759,106560,0.0
761,106848,0.0
763,107136,0.0
765,107424,0.0594
767,107712,0.3094
769,108000,0.0
772,108288,0.2625
774,108576,0.0
776,108864,0.0
778,109152,0.0
780,109440,0.0
783,109728,0.2729
785,110016,0.0
787,110304,0.125
789,110592,0.3125
791,110880,0.0
794,111168,0.1958
796,111456,0.0
798,111744,0.0
801,112032,0.3229
803,112320,0.175
806,112608,0.2188
808,112896,0.0
810,113184,0.0
812,113472,0.0
814,113760,0.0
817,114048,0.2771
819,114336,0.0
821,114624,0.0
823,114912,0.0
825,115200,0.0
827,115488,0.0
829,115776,0.0
831,116064,0.0
833,116352,0.0
835,116640,0.0
837,116928,0.0
839,117216,0.0
841,117504,0.0
843,117792,0.2938
845,118080,0.0
847,118368,0.0
850,118656,0.2
853,118944,0.4479
855,119232,0.0
857,119520,0.0
859,119808,0.1812
861,120096,0.0
863,120384,0.0
865,120672,0.0
867,120960,0.0
870,121248,0.1396
872,121536,0.175
874,121824,0.1844
876,122112,0.0
878,122400,0.0
880,122688,0.0
882,122976,0.0
884,123264,0.0
887,123552,0.2875
889,123840,0.0
891,124128,0.0
893,124416,0.0
896,124704,0.1854
898,124992,0.0
900,125280,0.0
902,125568,0.0
904,125856,0.3312
907,126144,0.2396
909,126432,0.0
911,126720,0.3406
914,127008,0.2396
916,127296,0.1594
919,127584,0.2167
921,127872,0.0
923,128160,0.0
926,128448,0.2458
928,128736,0.0
930,129024,0.0
932,129312,0.0
934,129600,0.0
936,129888,0.0
938,130176,0.0
941,130464,0.4271
943,130752,0.0
946,131040,0.275
948,131328,0.0656
950,131616,0.0
952,131904,0.0
954,132192,0.1937
957,132480,0.2312
959,132768,0.0
962,133056,0.3417
964,133344,0.4687
966,133632,0.0
969,133920,0.0729
971,134208,0.2812
973,134496,0.0
975,134784,0.1281
978,135072,0.3958
981,135360,0.2146
983,135648,0.0
985,135936,0.0
987,136224,0.0
989,136512,0.3031
991,136800,0.0
993,137088,0.0
995,137376,0.0
998,137664,0.0583
1000,137952,0.0
1002,138240,0.3156
1005,138528,0.2667
1007,138816,0.0
1009,139104,0.0
1011,139392,0.0
1013,139680,0.0
1015,139968,0.0
1017,140256,0.2562
1020,140544,0.1687
1022,140832,0.0
1024,141120,0.3563
1026,141408,0.0
1029,141696,0.2229
1032,141984,0.2333
1034,142272,0.0
1036,142560,0.3438
1038,142848,0.0
1040,143136,0.0
1042,143424,0.0
1044,143712,0.0
1046,144000,0.0
1049,144288,0.3
1051,144576,0.0
1053,144864,0.0
1056,145152,0.2312
1058,145440,0.0
1060,145728,0.0
1062,146016,0.0
1064,146304,0.0
1066,146592,0.0906
1068,146880,0.0
1071,147168,0.225
1074,147456,0.3458
1076,147744,0.0
1078,148032,0.0
1081,148320,0.4188
1084,148608,0.4021
1086,148896,0.0
1088,149184,0.1906
1090,149472,0.0
1093,149760,0.2167
1095,150048,0.0
1097,150336,0.2375
1099,150624,0.1656
1101,150912,0.0
1103,151200,0.0
1107,151488,0.3578
1109,151776,0.0
1112,152064,0.3
1114,152352,0.4656
1116,152640,0.0
1120,152928,0.4359
1122,153216,0.0
1124,153504,0.0
1126,153792,0.1094
1128,154080,0.0
1130,154368,0.0938
1134,154656,0.4219
1136,154944,0.0
1139,155232,0.2229
1141,155520,0.0
1143,155808,0.1188
1145,156096,0.0
1148,156384,0.2729
1151,156672,0.3792
1153,156960,0.0
1155,157248,0.0
1157,157536,0.0
1160,157824,0.3396
1162,158112,0.15
1164,158400,0.0
1166,158688,0.3281
1170,158976,0.3078
1172,159264,0.0
1174,159552,0.1437
1177,159840,0.3479
1180,160128,0.3458
1184,160416,0.5328
1187,160704,0.3271
1189,160992,0.0
1191,161280,0.2688
1193,161568,0.0
1196,161856,0.2333
1198,162144,0.0
1200,162432,0.3781
1202,162720,0.0
1204,163008,0.0
1207,163296,0.1479
1209,163584,0.3031
1212,163872,0.2563
1214,164160,0.0
1217,164448,0.2417
1219,164736,0.1063
1221,165024,0.0
1223,165312,0.0
1225,165600,0.0
1227,165888,0.2281
1229,166176,0.1031
1231,166464,0.0
1234,166752,0.0979
1236,167040,0.0
1238,167328,0.0
1240,167616,0.0
1242,167904,0.0
1244,168192,0.0531
1246,168480,0.225
1248,168768,0.0
1250,169056,0.0
1252,169344,0.0
1255,169632,0.2083
1257,169920,0.25
1260,170208,0.2979
1263,170496,0.4375
1265,170784,0.0
1267,171072,0.0
1270,171360,0.2833
1272,171648,0.0
1274,171936,0.0
1276,172224,0.0
1278,172512,0.0
1281,172800,0.2771
1283,173088,0.0
1285,173376,0.0
1288,173664,0.4479
1290,173952,0.0812
1293,174240,0.1938
1295,174528,0.1031
1297,174816,0.3
1300,175104,0.2146
1302,175392,0.0
1305,175680,0.3333
1307,175968,0.0
1310,176256,0.2958
1312,176544,0.0
1314,176832,0.0
1316,177120,0.0
1319,177408,0.3229
1321,177696,0.2188
1323,177984,0.0
1326,178272,0.2333
1329,178560,0.375
1331,178848,0.0
1334,179136,0.3708
1336,179424,0.35
1340,179712,0.3563
1343,180000,0.5729
1345,180288,0.0
1347,180576,0.0
1349,180864,0.0
1352,181152,0.1375
1354,181440,0.0
1356,181728,0.3219
1358,182016,0.0
1361,182304,0.3125
1363,182592,0.0
1367,182880,0.3828
1369,183168,0.0
1371,183456,0.0
1375,183744,0.5312
1377,184032,0.0
1379,184320,0.1406
1381,184608,0.0
1383,184896,0.1094
1385,185184,0.0
1387,185472,0.0
1389,185760,0.0
1391,186048,0.0
1393,186336,0.2219
1395,186624,0.0
1397,186912,0.1094
1399,187200,0.0
1402,187488,0.1667
1404,187776,0.0
1406,188064,0.0719
1408,188352,0.0
1411,188640,0.4083
1413,188928,0.0
1415,189216,0.0531
1417,189504,0.0
1419,189792,0.0
1421,190080,0.0
1423,190368,0.0
1426,190656,0.2188
1428,190944,0.0
1430,191232,0.1562
1432,191520,0.0
1434,191808,0.275
1437,192096,0.0792
1439,192384,0.0
1441,192672,0.0
1443,192960,0.0
1445,193248,0.0
1448,193536,0.4292
1450,193824,0.0
1452,194112,0.0
1455,194400,0.375
1457,194688,0.1687
1459,194976,0.2562
1462,195264,0.0562
1465,195552,0.4438
1467,195840,0.2875
1469,196128,0.0
1471,196416,0.0
1473,196704,0.0
1476,196992,0.4042
1479,197280,0.2604
1481,197568,0.0
1483,197856,0.0
1485,198144,0.0
1487,198432,0.0
1489,198720,0.0
1491,199008,0.0
1493,199296,0.0
1497,199584,0.3828
1499,199872,0.0
1501,200160,0.0
1503,200448,0.0
1505,200736,0.2406
1507,201024,0.0938
1510,201312,0.2687
1512,201600,0.0
1515,201888,0.2292
1517,202176,0.0
1519,202464,0.0
1521,202752,0.0
1523,203040,0.0
1525,203328,0.0844
1527,203616,0.0
1529,203904,0.0
1531,204192,0.0938
1533,204480,0.3344
1535,204768,0.0
1537,205056,0.0
1541,205344,0.325
1544,205632,0.3521
1546,205920,0.225
1549,206208,0.2354
1551,206496,0.0
1553,206784,0.0
1555,207072,0.3281
1557,207360,0.0
1559,207648,0.0
1561,207936,0.0
1563,208224,0.0
1567,208512,0.4141
1569,208800,0.1844
1571,209088,0.1719
1574,209376,0.3438
1576,209664,0.0
1578,209952,0.0
1580,210240,0.0
1582,210528,0.0
1584,210816,0.0
1588,211104,0.3672
1590,211392,0.4031
1592,211680,0.0
1597,211968,0.44
1599,212256,0.0
1601,212544,0.0
1603,212832,0.4219
1605,213120,0.0
1607,213408,0.0
1610,213696,0.175
1612,213984,0.0
1614,214272,0.0
1616,214560,0.1031
1618,214848,0.0
1622,215136,0.4437
1624,215424,0.1125
1626,215712,0.0
1629,216000,0.2938
1631,216288,0.4437
1634,216576,0.3438
1636,216864,0.0
1640,217152,0.3297
1642,217440,0.0
1644,217728,0.0
1648,218016,0.5359
1650,218304,0.0
1652,218592,0.0
1654,218880,0.3156
1658,219168,0.3391
1660,219456,0.3594
1663,219744,0.1896
1665,220032,0.0687
1667,220320,0.3156
1671,220608,0.3375
1674,220896,0.3813
1676,221184,0.4313
1679,221472,0.1208
1681,221760,0.0
1683,222048,0.1156
1685,222336,0.2313
1687,222624,0.0
1691,222912,0.3281
1693,223200,0.0
1695,223488,0.1687
1697,223776,0.0
1700,224064,0.3458
1702,224352,0.0
1704,224640,0.3094
1706,224928,0.0
1708,225216,0.0
1711,225504,0.1708
1713,225792,0.0
1715,226080,0.0
1717,226368,0.0
1719,226656,0.0
1722,226944,0.4646
1724,227232,0.0
1727,227520,0.2375
1731,227808,0.5875
1734,228096,0.4396
1737,228384,0.1833
1739,228672,0.2375
1742,228960,0.1896
1744,229248,0.0
1746,229536,0.3719
1750,229824,0.3313
1753,230112,0.5208
1758,230400,0.54
1761,230688,0.5583
1765,230976,0.3953
1767,231264,0.2969
1770,231552,0.2104
1772,231840,0.0
1774,232128,0.3406
1777,232416,0.2479
1780,232704,0.2271
1783,232992,0.4167
1786,233280,0.2667
1788,233568,0.0
1791,233856,0.3083
1793,234144,0.0
1796,234432,0.5
1798,234720,0.1031
1801,235008,0.1854
1803,235296,0.0
1806,235584,0.4125
1809,235872,0.4938
1812,236160,0.2312
1814,236448,0.3
1817,236736,0.2208
1819,237024,0.0
1821,237312,0.0
1823,237600,0.1469
1825,237888,0.0
1827,238176,0.0
1830,238464,0.2833
1833,238752,0.3125
1836,239040,0.2042
1838,239328,0.0
1840,239616,0.0
1842,239904,0.325
1844,240192,0.0
1848,240480,0.3969
1852,240768,0.5594
1854,241056,0.0
1857,241344,0.3813
1861,241632,0.4438
1864,241920,0.5104
1867,242208,0.2896
1869,242496,0.2594
1873,242784,0.375
1875,243072,0.0
1877,243360,0.0
1879,243648,0.0
1882,243936,0.4521
1885,244224,0.2458
1887,244512,0.2719
1890,244800,0.2771
1893,245088,0.2188
1895,245376,0.0
1898,245664,0.4667
1901,245952,0.2958
1903,246240,0.3031
1905,246528,0.0
1907,246816,0.0
1910,247104,0.1854
1913,247392,0.2958
1915,247680,0.0
1918,247968,0.3792
1920,248256,0.0
1922,248544,0.3094
1925,248832,0.2583
1928,249120,0.425
1931,249408,0.2896
1934,249696,0.2021
1937,249984,0.5042
1940,250272,0.3687
1943,250560,0.1729
1945,250848,0.2906
1948,251136,0.4417
1950,251424,0.0
1953,251712,0.2604
1955,252000,0.1063
1958,252288,0.2979
1961,252576,0.2458
1963,252864,0.0
1965,253152,0.0
1967,253440,0.3781
1969,253728,0.0
1972,254016,0.1917
1975,254304,0.2229
1978,254592,0.2979
1980,254880,0.0
1983,255168,0.45
1986,255456,0.2896
1988,255744,0.2969
1991,256032,0.1458
1994,256320,0.55
1997,256608,0.2
1999,256896,0.0
2002,257184,0.4958
2005,257472,0.2667
2008,257760,0.2375
2010,258048,0.0
2012,258336,0.0
2014,258624,0.275
2017,258912,0.1958
2019,259200,0.0
2023,259488,0.5266
2027,259776,0.5578
2029,260064,0.3
2032,260352,0.2208
2034,260640,0.0
2037,260928,0.2542
2039,261216,0.0
2041,261504,0.3375
2043,261792,0.175
2046,262080,0.3021
2050,262368,0.4203
2052,262656,0.0
2054,262944,0.0
2057,263232,0.4833
2061,263520,0.3891
2064,263808,0.4604
2067,264096,0.1917
2069,264384,0.4
2071,264672,0.1406
2073,264960,0.0
2075,265248,0.0
2077,265536,0.0
2080,265824,0.1042
2082,266112,0.0
2084,266400,0.0
2086,266688,0.0
2090,266976,0.5672
2093,267264,0.2792
2095,267552,0.0
2097,267840,0.1969
2099,268128,0.0
2102,268416,0.2604
2104,268704,0.0
2107,268992,0.4479
2110,269280,0.2479
2113,269568,0.3854
2115,269856,0.2219
2117,270144,0.0
2121,270432,0.4313
2123,270720,0.0
2126,271008,0.4
2128,271296,0.0
2131,271584,0.2854
2133,271872,0.0
2135,272160,0.0
2137,272448,0.0
2140,272736,0.3229
2144,273024,0.5547
2146,273312,0.0
2149,273600,0.2604
2151,273888,0.1781
2154,274176,0.3187
2156,274464,0.0
2158,274752,0.4094
2160,275040,0.0
2162,275328,0.0
2165,275616,0.2625
2167,275904,0.1219
2169,276192,0.1094
2172,276480,0.2792
2174,276768,0.0
2176,277056,0.0
2180,277344,0.4156
2182,277632,0.0
2184,277920,0.0
2188,278208,0.5062
2190,278496,0.0
2192,278784,0.0
2194,279072,0.125
2196,279360,0.0
2198,279648,0.0
2202,279936,0.4797
2204,280224,0.1812
2207,280512,0.4562
2209,280800,0.0
2211,281088,0.0
2213,281376,0.0
2215,281664,0.0
2218,281952,0.2208
2220,282240,0.0
2222,282528,0.0594
2224,282816,0.0
2227,283104,0.4333
2229,283392,0.0
2231,283680,0.0
2233,283968,0.0
2236,284256,0.2375
2240,284544,0.4719
2242,284832,0.2
2245,285120,0.4771
2249,285408,0.4813
2252,285696,0.3646
2255,285984,0.2604
2258,286272,0.4542
2260,286560,0.1125
2263,286848,0.2542
2265,287136,0.1
2268,287424,0.3125
2271,287712,0.5104
2273,288000,0.0
2279,288288,0.5583
2281,288576,0.3812
2284,288864,0.1396
2286,289152,0.0844
2288,289440,0.1156
2290,289728,0.2062
2293,290016,0.2479
2297,290304,0.4437
2299,290592,0.0
2301,290880,0.3906
2303,291168,0.0
2307,291456,0.4922
2310,291744,0.2583
2312,292032,0.0
2315,292320,0.2208
2317,292608,0.0
2320,292896,0.4167
2323,293184,0.5
2326,293472,0.2625
2328,293760,0.0
2330,294048,0.0
2332,294336,0.1969
2334,294624,0.0
2336,294912,0.0
2338,295200,0.0
2341,295488,0.1958
2343,295776,0.1844
2345,296064,0.0
2347,296352,0.0
2350,296640,0.1542
2354,296928,0.5266
2356,297216,0.1594
2361,297504,0.5862
2363,297792,0.0
2365,298080,0.0
2367,298368,0.4125
2369,298656,0.0
2373,298944,0.4031
2377,299232,0.4828
2380,299520,0.4583
2385,299808,0.5337
2389,300096,0.7078
2391,300384,0.0
2394,300672,0.2125
2397,300960,0.2479
2399,301248,0.0
2401,301536,0.0
2403,301824,0.1156
2405,302112,0.2469
2409,302400,0.3422
2411,302688,0.0
2413,302976,0.3906
2416,303264,0.2083
2420,303552,0.5906
2423,303840,0.2646
2426,304128,0.2896
2428,304416,0.0781
2432,304704,0.5297
2436,304992,0.4719
2438,305280,0.0
2440,305568,0.0
2442,305856,0.0
2447,306144,0.6175
2449,306432,0.3781
2451,306720,0.0
2454,307008,0.2
2456,307296,0.0
2458,307584,0.0
2460,307872,0.0
2463,308160,0.2812
2467,308448,0.4563
2472,308736,0.6238
2478,309024,0.6854
2481,309312,0.4229
2484,309600,0.3792
2486,309888,0.0
2488,310176,0.3563
2491,310464,0.2875
2493,310752,0.0
2495,311040,0.0
2497,311328,0.0
2501,311616,0.3375
2503,311904,0.0
2505,312192,0.0
2507,312480,0.0
2509,312768,0.4156
2511,313056,0.0
2515,313344,0.3688
2519,313632,0.5156
2521,313920,0.0
2524,314208,0.2938
2526,314496,0.0
2528,314784,0.0
2530,315072,0.0
2532,315360,0.0
2534,315648,0.0
2538,315936,0.5203
2541,316224,0.3021
2543,316512,0.3469
2545,316800,0.0
2549,317088,0.3797
2552,317376,0.2896
2555,317664,0.5792
2557,317952,0.0
2560,318240,0.1792
2562,318528,0.3406
2564,318816,0.0
2568,319104,0.4562
2572,319392,0.4031
2574,319680,0.425
2576,319968,0.0
2579,320256,0.2979
2582,320544,0.2375
2585,320832,0.2396
2587,321120,0.4938
2591,321408,0.3891
2594,321696,0.2792
2596,321984,0.0
2599,322272,0.25
2601,322560,0.0
2603,322848,0.3719
2605,323136,0.0
2607,323424,0.0
2611,323712,0.4031
2613,324000,0.0
2616,324288,0.275
2620,324576,0.7219
2622,324864,0.0
2624,325152,0.0
2627,325440,0.2083
2629,325728,0.0
2631,326016,0.0
2634,326304,0.2396
2636,326592,0.0
2638,326880,0.3844
2640,327168,0.0
2644,327456,0.3063
2646,327744,0.375
2649,328032,0.2
2652,328320,0.4458
2654,328608,0.0
2656,328896,0.0
2659,329184,0.4146
2662,329472,0.2854
2665,329760,0.2583
2667,330048,0.3031
2670,330336,0.2125
2673,330624,0.1917
2677,330912,0.5922
2679,331200,0.2281
2681,331488,0.2062
2683,331776,0.0
2688,332064,0.4475
2690,332352,0.0
2692,332640,0.0
2695,332928,0.525
2698,333216,0.175
2700,333504,0.0
2702,333792,0.0
2704,334080,0.0
2706,334368,0.0
2708,334656,0.0
2711,334944,0.3208
2714,335232,0.3812
2716,335520,0.0
2721,335808,0.6062
2724,336096,0.4667
2726,336384,0.0
2728,336672,0.35
2734,336960,0.5323
2736,337248,0.4219
2738,337536,0.0
2740,337824,0.0
2744,338112,0.3375
2746,338400,0.1375
2749,338688,0.2896
2752,338976,0.5083
2754,339264,0.0
2758,339552,0.4016
2761,339840,0.5812
2766,340128,0.5275
2768,340416,0.0
2770,340704,0.0
2772,340992,0.0
2775,341280,0.4229
2778,341568,0.2625
2780,341856,0.0
2783,342144,0.2771
2785,342432,0.0
2787,342720,0.0
2789,343008,0.0
2792,343296,0.5812
2794,343584,0.0
2797,343872,0.1187
2801,344160,0.5344
2806,344448,0.5925
2808,344736,0.0
2810,345024,0.0
2812,345312,0.0
2814,345600,0.4219
2816,345888,0.0
2818,346176,0.0
2821,346464,0.2875
2823,346752,0.0
2827,347040,0.4328
2830,347328,0.2167
2832,347616,0.4469
2834,347904,0.0
2838,348192,0.3234
2840,348480,0.0
2843,348768,0.4021
2846,349056,0.2833
2848,349344,0.0
2850,349632,0.0
2852,349920,0.4562
2855,350208,0.275
2857,350496,0.0
2861,350784,0.3344
2863,351072,0.0
2865,351360,0.0
2867,351648,0.4125
2871,351936,0.425
2874,352224,0.2333
2876,352512,0.4094
2879,352800,0.2604
2884,353088,0.5675
2887,353376,0.3083
2889,353664,0.0
2892,353952,0.4229
2895,354240,0.1896
2898,354528,0.5438
2901,354816,0.3854
2904,355104,0.2896
2907,355392,0.3083
2909,355680,0.0562
2912,355968,0.2042
2914,356256,0.4
2916,356544,0.0
2920,356832,0.4422
2923,357120,0.4917
2927,357408,0.2969
2930,357696,0.4958
2933,357984,0.2292
2936,358272,0.3854
2938,358560,0.0
2940,358848,0.4219
2942,359136,0.0
2944,359424,0.0
2947,359712,0.2521
2950,360000,0.2625
2953,360288,0.2125
2955,360576,0.2781
2957,360864,0.0
2959,361152,0.0
2961,361440,0.0938
2963,361728,0.0
2965,362016,0.0
2969,362304,0.3766
2972,362592,0.5
2974,362880,0.0
2976,363168,0.0
2979,363456,0.2333
2981,363744,0.3812
2983,364032,0.0
2987,364320,0.3063
2989,364608,0.0
2991,364896,0.0
2994,365184,0.4604
2997,365472,0.2271
3000,365760,0.3438
3003,366048,0.3875
3005,366336,0.0
3007,366624,0.0
3009,366912,0.0625
3013,367200,0.5156
3016,367488,0.3813
3018,367776,0.2688
3022,368064,0.3953
3026,368352,0.4969
3031,368640,0.66
3034,368928,0.4021
3036,369216,0.075
3038,369504,0.2406
3040,369792,0.0
3043,370080,0.2708
3045,370368,0.0906
3047,370656,0.0
3050,370944,0.4
3052,371232,0.0
3055,371520,0.4417
3058,371808,0.2771
3060,372096,0.0
3062,372384,0.0
3066,372672,0.4406
3068,372960,0.2562
3070,373248,0.0
3072,373536,0.0
3074,373824,0.0
3078,374112,0.3734
3080,374400,0.3406
3082,374688,0.0
3086,374976,0.3203
3089,375264,0.5667
3091,375552,0.0
3094,375840,0.2396
3097,376128,0.5187
3101,376416,0.3969
3105,376704,0.4094
3107,376992,0.4313
3112,377280,0.58
3115,377568,0.1875
3120,377856,0.5988
3122,378144,0.0
3125,378432,0.5979
3127,378720,0.0
3129,379008,0.0
3133,379296,0.4156
3135,379584,0.0
3137,379872,0.175
3140,380160,0.2437
3142,380448,0.0
3144,380736,0.0
3146,381024,0.0
3150,381312,0.5437
3153,381600,0.5187
3157,381888,0.4625
3159,382176,0.0
3163,382464,0.4062
3165,382752,0.375
3167,383040,0.0
3174,383328,0.667
3177,383616,0.35
3179,383904,0.0
3181,384192,0.0
3183,384480,0.0
3188,384768,0.5775
3191,385056,0.3792
3196,385344,0.7025
3198,385632,0.0
3201,385920,0.45
3203,386208,0.0
3207,386496,0.3891
3210,386784,0.3167
3212,387072,0.4188
3215,387360,0.2625
3217,387648,0.0
3219,387936,0.0
3221,388224,0.0
3223,388512,0.0
3227,388800,0.4125
3232,389088,0.6175
3235,389376,0.2646
3237,389664,0.1531
3239,389952,0.0
3241,390240,0.3406
3244,390528,0.2875
3248,390816,0.4938
3253,391104,0.495
3255,391392,0.3719
3259,391680,0.3953
3261,391968,0.0
3264,392256,0.2625
3266,392544,0.0
3268,392832,0.4125
3270,393120,0.0
3274,393408,0.3547
3278,393696,0.5984
3280,393984,0.0
3283,394272,0.3125
3287,394560,0.5125
3290,394848,0.5146
3295,395136,0.5363
3298,395424,0.3792
3300,395712,0.2875
3305,396000,0.475
3307,396288,0.0
3310,396576,0.3375
3313,396864,0.4792
3315,397152,0.0
3317,397440,0.15
3320,397728,0.4562
3324,398016,0.3719
3326,398304,0.3187
3329,398592,0.2312
3331,398880,0.1031
3334,399168,0.2125
3337,399456,0.5083
3340,399744,0.2917
3343,400032,0.4146
3347,400320,0.45
3349,400608,0.0
