episode,timestep,reward
462,61056,0.0
464,61344,0.0
466,61632,0.0
468,61920,0.0
470,62208,0.0
472,62496,0.0
474,62784,0.3625
476,63072,0.0
479,63360,0.1396
481,63648,0.0
483,63936,0.0
485,64224,0.0
487,64512,0.0
489,64800,0.2812
491,65088,0.0
493,65376,0.0
495,65664,0.0
497,65952,0.1031
499,66240,0.0
501,66528,0.0
503,66816,0.0
505,67104,0.0
507,67392,0.0
509,67680,0.0
511,67968,0.0
513,68256,0.0
515,68544,0.0
518,68832,0.2396
521,69120,0.1542
523,69408,0.0
527,69696,0.6719
529,69984,0.0
531,70272,0.0
533,70560,0.225
536,70848,0.0604
538,71136,0.0
540,71424,0.4156
543,71712,0.2771
545,72000,0.1656
548,72288,0.2875
550,72576,0.0
553,72864,0.2625
556,73152,0.3
558,73440,0.0
560,73728,0.0
563,74016,0.2938
565,74304,0.0
567,74592,0.0
570,74880,0.3042
572,75168,0.2188
574,75456,0.0
576,75744,0.0
578,76032,0.0
581,76320,0.2896
583,76608,0.0
585,76896,0.0
587,77184,0.0
589,77472,0.0
591,77760,0.0
593,78048,0.0
596,78336,0.2125
598,78624,0.3563
600,78912,0.0
602,79200,0.0
604,79488,0.0
606,79776,0.05
609,80064,0.2833
611,80352,0.0
615,80640,0.4484
617,80928,0.0
619,81216,0.0
622,81504,0.3146
624,81792,0.3094
626,82080,0.0
628,82368,0.0
630,82656,0.0
632,82944,0.0
634,83232,0.0
636,83520,0.0
638,83808,0.0
641,84096,0.2854
643,84384,0.0
645,84672,0.0
647,84960,0.0
649,85248,0.0
651,85536,0.0
653,85824,0.0
655,86112,0.0
657,86400,0.0
659,86688,0.0
661,86976,0.0
665,87264,0.4156
667,87552,0.0
669,87840,0.0
671,88128,0.0
673,88416,0.0
675,88704,0.0
678,88992,0.3
681,89280,0.3125
683,89568,0.0
685,89856,0.0
687,90144,0.0
689,90432,0.0
692,90720,0.5542
695,91008,0.2042
697,91296,0.2719
699,91584,0.0
702,91872,0.2625
704,92160,0.0
707,92448,0.1729
709,92736,0.0
711,93024,0.0
713,93312,0.0
715,93600,0.0
717,93888,0.5188
719,94176,0.0
721,94464,0.0
723,94752,0.0
725,95040,0.0
727,95328,0.0
729,95616,0.0
731,95904,0.0
734,96192,0.2208
736,96480,0.0
738,96768,0.0
741,97056,0.4937
743,97344,0.0
745,97632,0.0
748,97920,0.2583
752,98208,0.4375
755,98496,0.3042
757,98784,0.0
760,99072,0.3042
762,99360,0.0
764,99648,0.0
767,99936,0.2687
769,100224,0.0
771,100512,0.0
773,100800,0.0
775,101088,0.0
777,101376,0.4188
779,101664,0.0
781,101952,0.0
783,102240,0.0
785,102528,0.0
789,102816,0.4062
792,103104,0.3146
794,103392,0.0
796,103680,0.0
798,103968,0.0
802,104256,0.4156
804,104544,0.0
807,104832,0.4833
809,105120,0.0
812,105408,0.2229
814,105696,0.0
816,105984,0.4469
818,106272,0.0
820,106560,0.0
822,106848,0.0
824,107136,0.0
826,107424,0.0
828,107712,0.0
834,108000,0.5542
836,108288,0.0
839,108576,0.5438
841,108864,0.0
844,109152,0.1833
846,109440,0.0
848,109728,0.0
851,110016,0.2958
853,110304,0.2125
856,110592,0.2583
858,110880,0.0
860,111168,0.0
862,111456,0.0
864,111744,0.0
867,112032,0.2687
869,112320,0.0
871,112608,0.4344
873,112896,0.0
877,113184,0.4
880,113472,0.2958
883,113760,0.2792
886,114048,0.2979
889,114336,0.5687
892,114624,0.275
894,114912,0.0
896,115200,0.0
898,115488,0.0
900,115776,0.0
902,116064,0.0
904,116352,0.0
906,116640,0.0
908,116928,0.0
910,117216,0.2688
912,117504,0.0
914,117792,0.0
916,118080,0.0
918,118368,0.0
920,118656,0.0
923,118944,0.2792
925,119232,0.0
927,119520,0.0
930,119808,0.2729
932,120096,0.0
935,120384,0.2896
937,120672,0.2375
940,120960,0.2729
942,121248,0.0
945,121536,0.25
948,121824,0.2458
950,122112,0.0
952,122400,0.4375
954,122688,0.0
956,122976,0.0
958,123264,0.0
960,123552,0.0
964,123840,0.425
967,124128,0.3
970,124416,0.1812
972,124704,0.4406
976,124992,0.4984
978,125280,0.0
980,125568,0.0
983,125856,0.2833
987,126144,0.3906
989,126432,0.0
992,126720,0.5687
994,127008,0.0
996,127296,0.0
998,127584,0.0
1000,127872,0.0
1002,128160,0.0
1004,128448,0.0
1006,128736,0.0
1008,129024,0.0
1010,129312,0.0
1012,129600,0.0
1014,129888,0.0
1016,130176,0.0
1018,130464,0.0
1021,130752,0.2854
1023,131040,0.0
1025,131328,0.0
1027,131616,0.0
1029,131904,0.0
1031,132192,0.0
1033,132480,0.0
1035,132768,0.0
1039,133056,0.4219
1042,133344,0.5208
1045,133632,0.1625
1047,133920,0.0
1049,134208,0.3594
1052,134496,0.2875
1055,134784,0.2604
1057,135072,0.0
1059,135360,0.0
1061,135648,0.0
1063,135936,0.0
1065,136224,0.0
1067,136512,0.1781
1069,136800,0.0
1072,137088,0.2542
1074,137376,0.0
1076,137664,0.0
1078,137952,0.0
1082,138240,0.4
1085,138528,0.45
1088,138816,0.275
1090,139104,0.0
1092,139392,0.0
1095,139680,0.2854
1097,139968,0.45
1100,140256,0.2646
1102,140544,0.0
1104,140832,0.0
1107,141120,0.3958
1111,141408,0.3312
1113,141696,0.0
1115,141984,0.0
1117,142272,0.0
1119,142560,0.375
1121,142848,0.0
1123,143136,0.0
1125,143424,0.0
1127,143712,0.0
1129,144000,0.0
1131,144288,0.0
1133,144576,0.0
1135,144864,0.0
1137,145152,0.0
1139,145440,0.0
1141,145728,0.0
1143,146016,0.0
1145,146304,0.0
1150,146592,0.5025
1152,146880,0.0
1154,147168,0.0
1156,147456,0.3969
1158,147744,0.0
1162,148032,0.4297
1165,148320,0.2
1168,148608,0.2917
1170,148896,0.0
1172,149184,0.0
1174,149472,0.0
1176,149760,0.0
1178,150048,0.3031
1180,150336,0.0
1182,150624,0.0
1185,150912,0.1833
1187,151200,0.0
1189,151488,0.0
1191,151776,0.0
1193,152064,0.0
1195,152352,0.3031
1197,152640,0.0
1199,152928,0.0
1202,153216,0.1792
1204,153504,0.0
1206,153792,0.0
1208,154080,0.0
1210,154368,0.0
1212,154656,0.0
1214,154944,0.0
1216,155232,0.0
1218,155520,0.0
1220,155808,0.0
1222,156096,0.0
1224,156384,0.0
1226,156672,0.4031
1228,156960,0.0
1230,157248,0.0
1232,157536,0.0
1234,157824,0.0
1236,158112,0.0
1240,158400,0.3937
1243,158688,0.2646
1245,158976,0.0
1248,159264,0.2771
1250,159552,0.0
1252,159840,0.0
1254,160128,0.0
1256,160416,0.0
1258,160704,0.0
1260,160992,0.0
1262,161280,0.0
1264,161568,0.0
1266,161856,0.0
1268,162144,0.0
1271,162432,0.4562
1274,162720,0.2625
1276,163008,0.0
1278,163296,0.3656
1280,163584,0.0
1282,163872,0.0
1284,164160,0.0
1289,164448,0.4525
1291,164736,0.0
1293,165024,0.0
1297,165312,0.5266
1299,165600,0.3156
1301,165888,0.0
1303,166176,0.0
1305,166464,0.0
1307,166752,0.0
1309,167040,0.0
1311,167328,0.1406
1313,167616,0.0
1315,167904,0.0
1317,168192,0.0
1319,168480,0.0
1321,168768,0.0
1324,169056,0.1542
1326,169344,0.1125
1329,169632,0.2667
1331,169920,0.4188
1333,170208,0.0
1335,170496,0.0
1337,170784,0.0
1339,171072,0.0
1342,171360,0.1333
1344,171648,0.0
1346,171936,0.0
1348,172224,0.0
1350,172512,0.0
1354,172800,0.4703
1357,173088,0.4229
1359,173376,0.0
1361,173664,0.0
1363,173952,0.0
1365,174240,0.0
1368,174528,0.2667
1370,174816,0.0
1372,175104,0.3406
1375,175392,0.2771
1378,175680,0.2063
1380,175968,0.0
1382,176256,0.0
1384,176544,0.0
1386,176832,0.3406
1388,177120,0.0
1390,177408,0.0
1392,177696,0.0
1394,177984,0.0
1397,178272,0.1917
1399,178560,0.0
1401,178848,0.0
1404,179136,0.4667
1407,179424,0.2271
1409,179712,0.3187
1412,180000,0.2604
1414,180288,0.0
1417,180576,0.2125
1419,180864,0.3375
1421,181152,0.0
1424,181440,0.2771
1426,181728,0.0
1429,182016,0.2542
1431,182304,0.0
1433,182592,0.0
1435,182880,0.0
1437,183168,0.3156
1439,183456,0.0
1441,183744,0.0
1443,184032,0.0
1445,184320,0.0
1448,184608,0.2625
1450,184896,0.0
1452,185184,0.0
1455,185472,0.1812
1457,185760,0.0
1459,186048,0.0
1461,186336,0.4094
1463,186624,0.0
1466,186912,0.3458
1468,187200,0.0
1470,187488,0.0
1473,187776,0.1542
1476,188064,0.2917
1478,188352,0.0
1480,188640,0.0
1482,188928,0.0
1486,189216,0.5359
1488,189504,0.3312
1491,189792,0.2583
1493,190080,0.0
1496,190368,0.1687
1498,190656,0.3594
1500,190944,0.0
1503,191232,0.2104
1505,191520,0.0
1507,191808,0.0
1509,192096,0.0
1511,192384,0.0
1513,192672,0.0
1515,192960,0.0
1517,193248,0.0
1519,193536,0.0
1521,193824,0.0
1523,194112,0.1812
1525,194400,0.1375
1528,194688,0.2271
1531,194976,0.3104
1533,195264,0.3375
1536,195552,0.1042
1538,195840,0.0
1540,196128,0.3344
1543,196416,0.1229
1545,196704,0.0
1547,196992,0.0
1549,197280,0.3563
1551,197568,0.0
1553,197856,0.0
1555,198144,0.0
1557,198432,0.0
1559,198720,0.0
1561,199008,0.0
1563,199296,0.0
1565,199584,0.0
1567,199872,0.0
1570,200160,0.1229
1572,200448,0.0
1574,200736,0.0594
1576,201024,0.0
1578,201312,0.0
1580,201600,0.0
1582,201888,0.0
1584,202176,0.3312
1586,202464,0.0
1588,202752,0.0
1590,203040,0.0
1593,203328,0.1292
1595,203616,0.0
1597,203904,0.4156
1600,204192,0.1458
1602,204480,0.0
1604,204768,0.0
1606,205056,0.0
1608,205344,0.0
1610,205632,0.0
1612,205920,0.0
1614,206208,0.0
1617,206496,0.4146
1619,206784,0.0
1621,207072,0.0
1623,207360,0.0
1626,207648,0.225
1628,207936,0.2375
1630,208224,0.0
1632,208512,0.0
1634,208800,0.0
1636,209088,0.0
1638,209376,0.0
1640,209664,0.0
1642,209952,0.0
1644,210240,0.0
1646,210528,0.3
1648,210816,0.0
1650,211104,0.0
1653,211392,0.2563
1655,211680,0.0
1657,211968,0.0
1661,212256,0.3891
1663,212544,0.0
1665,212832,0.0
1667,213120,0.0
1669,213408,0.0
1671,213696,0.0
1673,213984,0.0
1675,214272,0.0
1677,214560,0.0
1679,214848,0.0
1681,215136,0.0
1683,215424,0.0
1685,215712,0.0
1687,216000,0.0
1689,216288,0.0
1691,216576,0.0
1694,216864,0.4125
1697,217152,0.3271
1699,217440,0.0
1701,217728,0.0
1703,218016,0.3937
1705,218304,0.0
1707,218592,0.0
1710,218880,0.2458
1712,219168,0.0
1714,219456,0.0
1716,219744,0.0
1718,220032,0.0
1720,220320,0.0
1722,220608,0.0
1724,220896,0.0
1726,221184,0.0
1729,221472,0.25
1731,221760,0.0
1733,222048,0.0
1735,222336,0.0
1737,222624,0.0
1739,222912,0.175
1741,223200,0.0
1743,223488,0.1094
1745,223776,0.0
1747,224064,0.0
1750,224352,0.2021
1752,224640,0.0
1754,224928,0.0
1756,225216,0.0
1758,225504,0.0
1760,225792,0.0
1762,226080,0.0
1764,226368,0.0
1766,226656,0.0
1768,226944,0.0
1770,227232,0.1594
1772,227520,0.0
1774,227808,0.0
1776,228096,0.0
1778,228384,0.0
1780,228672,0.0
1782,228960,0.0
1784,229248,0.0
1786,229536,0.1312
1789,229824,0.1708
1791,230112,0.0
1793,230400,0.0
1795,230688,0.2594
1798,230976,0.2042
1800,231264,0.125
1802,231552,0.0
1804,231840,0.0
1806,232128,0.0
1808,232416,0.0
1810,232704,0.0
1812,232992,0.0
1814,233280,0.0
1816,233568,0.0
1818,233856,0.0
1820,234144,0.0
1822,234432,0.0
1824,234720,0.0
1826,235008,0.2094
1828,235296,0.0
1831,235584,0.1875
1833,235872,0.0
1835,236160,0.0
1837,236448,0.0
1839,236736,0.0
1841,237024,0.3563
1843,237312,0.0
1845,237600,0.0
1848,237888,0.1021
1850,238176,0.0
1852,238464,0.0
1854,238752,0.0
1856,239040,0.3594
1858,239328,0.0
1860,239616,0.0
1862,239904,0.0
1864,240192,0.0
1866,240480,0.0
1868,240768,0.0
1870,241056,0.0
1872,241344,0.0
1874,241632,0.0
1876,241920,0.0
1878,242208,0.0
1881,242496,0.1521
1883,242784,0.0
1885,243072,0.0
1887,243360,0.0
1889,243648,0.0
1891,243936,0.0
1893,244224,0.2625
1895,244512,0.0
1897,244800,0.0
1899,245088,0.0
1901,245376,0.0
1903,245664,0.0
1905,245952,0.0
1907,246240,0.15
1909,246528,0.0
1911,246816,0.0
1913,247104,0.0
1916,247392,0.1833
1918,247680,0.0
1920,247968,0.0
